Id;f8;f8ket;f504;f504ket;f502;f505;f5a1;f5a1ket;f1101;f1101ket;f5b;f5c;f5cket;f5d;f5dket;f18a;f18aket;f18b;f18bket;f18d;f1201;f1201ket;f14;f14ket;f15;f15ket;f1761;f1762;f1762ket;f1761ket;f1763;f1763ket;f1764;f1764ket;f1765;f1765ket;f1766;f1766ket;f1767;f1767ket;f1768;f1768ket;f1769;f1769ket;f1770;f1770ket;f1773;f1773ket;f1774;f1774ket;f1771;f1771ket;f1772;f1772ket;f21;f22;f23;f24;f25;f26;f27;f21ket;f22ket;f23ket;f24ket;f25ket;f26ket;f27ket;f301;f302;f303;f401;f401ket;f402;f402ket;f403;f403ket;f404;f404ket;f405;f405ket;f406;f406ket;f407;f407ket;f408;f408ket;f409;f409ket;f410;f410ket;f411;f411ket;f412;f412ket;f413;f413ket;f414;f414ket
ID-746;1.0;Bekerja (full time / part time);2.0;Tidak;12.0;6000000.0;;;3.0;Institusi/Organisasi Multilateral;UNICEF (Children's Fund of the United Nations);;;3.0;Multinasional/Internasional;;;;;;4.0;Beasiswa PPA;3.0;Cukup Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;2.0;Cukup Tinggi;1.0;Sangat Rendah;3.0;Cukup Tinggi;4;1;3;3;3;3;4;Kurang Besar;Sangat Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;Kurang Besar;5.0;3.0;3.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-747;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;4;2;2;2;Besar;Cukup Besar;Kurang Besar;Kurang Besar;Besar;Besar;Besar;1.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya
ID-748;1.0;Bekerja (full time / part time);1.0;Ya;4.0;4000000.0;;;1.0;Instansi pemerintah;Kementerian Energi dan Sumber Daya Mineral;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;1.0;Sangat Rendah;2.0;Rendah;5.0;Sangat Tinggi;3.0;Cukup Tinggi;2.0;Rendah;4.0;Tinggi;1.0;Sangat Rendah;4.0;Tinggi;4;4;1;2;4;3;4;Kurang Besar;Kurang Besar;Sangat Besar;Besar;Kurang Besar;Cukup Besar;Kurang Besar;1.0;3.0;3.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak
ID-749;1.0;Bekerja (full time / part time);2.0;Tidak;11.0;8000000.0;;;7.0;Lainnya, tuliskan;Lainnya;;;1.0;Lokal/Wilayah/Wiraswasta Tidak Berbadan Hukum;;;;;;5.0;Beasiswa AFIRMASI;4.0;Kurang Erat;1.0;Setingkat Lebih Tinggi;2.0;3.0;Cukup Tinggi;Rendah;5.0;Sangat Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;5.0;Tinggi;2.0;Rendah;4.0;Tinggi;3;3;4;3;2;4;3;Cukup Besar;Cukup Besar;Kurang Besar;Cukup Besar;Besar;Kurang Besar;Cukup Besar;1.0;1.0;1.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-750;1.0;Bekerja (full time / part time);1.0;Ya;4.0;3500000.0;;;1.0;Instansi pemerintah;Kementerian Komunikasi dan Informatika;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;4.0;Tidak Perlu Pendidikan Tinggi;5.0;5.0;Sangat Tinggi;Sangat Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;2.0;Rendah;2.0;Rendah;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;2.0;Rendah;4.0;Tinggi;3.0;Tinggi;4.0;Tinggi;4.0;Tinggi;3;3;2;2;3;3;3;Cukup Besar;Cukup Besar;Besar;Besar;Cukup Besar;Cukup Besar;Cukup Besar;1.0;1.0;1.0;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-751;1.0;Bekerja (full time / part time);1.0;Ya;-1.0;3000000.0;;;1.0;Instansi pemerintah;Kementerian Energi dan Sumber Daya Mineral;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;1.0;Biaya Sendiri/Keluarga;1.0;Sangat Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;5.0;Sangat Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2;2;3;2;3;1;3;Besar;Besar;Cukup Besar;Besar;Cukup Besar;Sangat Besar;Cukup Besar;2.0;1.0;1.0;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak
ID-752;1.0;Bekerja (full time / part time);2.0;Tidak;10.0;6500000.0;;;5.0;Perusahaan swasta;PT. ABC Indonesia;;;1.0;Lokal/Wilayah/Wiraswasta Tidak Berbadan Hukum;;;;;;5.0;Beasiswa AFIRMASI;3.0;Cukup Erat;2.0;Tingkat yang Sama;3.0;4.0;Tinggi;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;2.0;Rendah;5.0;Sangat Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;1.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3;3;2;3;3;4;3;Cukup Besar;Cukup Besar;Besar;Cukup Besar;Cukup Besar;Kurang Besar;Cukup Besar;4.0;4.0;4.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya
ID-753;1.0;Bekerja (full time / part time);1.0;Ya;11.0;6000000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;Care International;;;3.0;Multinasional/Internasional;;;;;;3.0;Beasiswa BIDIKMISI;3.0;Cukup Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;2.0;Rendah;3.0;Cukup Tinggi;2.0;Rendah;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;1.0;Sangat Rendah;4.0;Tinggi;3;4;5;1;3;4;3;Cukup Besar;Kurang Besar;Tidak Sama Sekali;Sangat Besar;Cukup Besar;Kurang Besar;Cukup Besar;6.0;4.0;4.0;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak
ID-754;5.0;Tidak kerja tetapi sedang mencari kerja;1.0;Ya;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;3;4;3;1;2;Sangat Besar;Besar;Cukup Besar;Kurang Besar;Cukup Besar;Sangat Besar;Besar;3.0;1.0;1.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya
ID-755;1.0;Bekerja (full time / part time);2.0;Tidak;13.0;6000000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;Doctors Without Borders (Médecins Sans Frontières);;;3.0;Multinasional/Internasional;;;;;;1.0;Biaya Sendiri/Keluarga;3.0;Cukup Erat;2.0;Tingkat yang Sama;3.0;3.0;Cukup Tinggi;Cukup Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;2.0;Rendah;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;2.0;Rendah;2.0;Sangat Tinggi;2.0;Rendah;5.0;Sangat Tinggi;2;4;4;3;3;4;3;Besar;Kurang Besar;Kurang Besar;Cukup Besar;Cukup Besar;Kurang Besar;Cukup Besar;6.0;3.0;3.0;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya
ID-756;5.0;Tidak kerja tetapi sedang mencari kerja;2.0;Tidak;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;4;3;4;4;Cukup Besar;Cukup Besar;Besar;Kurang Besar;Cukup Besar;Kurang Besar;Kurang Besar;1.0;1.0;1.0;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya
ID-757;3.0;Wiraswasta;;;;;;;;;;3.0;Staff (Karyawan);;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;5;1;3;3;3;Sangat Besar;Kurang Besar;Tidak Sama Sekali;Sangat Besar;Cukup Besar;Cukup Besar;Cukup Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak
ID-758;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;3;2;2;4;2;Besar;Besar;Cukup Besar;Besar;Besar;Kurang Besar;Besar;4.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-759;1.0;Bekerja (full time / part time);1.0;Ya;14.0;6000000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;Human Rights Watch;;;3.0;Multinasional/Internasional;;;;;;4.0;Beasiswa PPA;3.0;Cukup Erat;1.0;Setingkat Lebih Tinggi;2.0;3.0;Cukup Tinggi;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;2.0;Rendah;5.0;Sangat Tinggi;4.0;Tinggi;1.0;Sangat Rendah;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;4.0;Tinggi;5;2;5;2;4;3;2;Tidak Sama Sekali;Besar;Tidak Sama Sekali;Besar;Kurang Besar;Cukup Besar;Besar;1.0;3.0;3.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-760;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;2.0;Institut Teknologi Bandung (ITB);2023-07-29 00:00:00;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;4;5;3;4;4;Cukup Besar;Kurang Besar;Kurang Besar;Tidak Sama Sekali;Cukup Besar;Kurang Besar;Kurang Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;1;Ya;1;Ya;1;Ya
ID-761;1.0;Bekerja (full time / part time);2.0;Tidak;6.0;5000000.0;;;2.0;BUMN/BUMD;PT. Telkom Indonesia (Persero) Tbk;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;1.0;Biaya Sendiri/Keluarga;2.0;Erat;2.0;Tingkat yang Sama;3.0;3.0;Cukup Tinggi;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;2.0;Rendah;3.0;Cukup Tinggi;2.0;Rendah;2.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;4;2;2;4;3;2;4;Kurang Besar;Besar;Besar;Kurang Besar;Cukup Besar;Besar;Kurang Besar;3.0;4.0;4.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya
ID-762;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;4;4;2;4;3;Besar;Besar;Kurang Besar;Kurang Besar;Besar;Kurang Besar;Cukup Besar;2.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya
ID-763;5.0;Tidak kerja tetapi sedang mencari kerja;1.0;Ya;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;1;2;4;3;2;Besar;Cukup Besar;Sangat Besar;Besar;Kurang Besar;Cukup Besar;Besar;4.0;4.0;4.0;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-764;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;3;3;1;3;Cukup Besar;Kurang Besar;Besar;Cukup Besar;Cukup Besar;Sangat Besar;Cukup Besar;1.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak
ID-765;5.0;Tidak kerja tetapi sedang mencari kerja;1.0;Ya;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2;2;4;1;3;Cukup Besar;Sangat Besar;Besar;Besar;Kurang Besar;Sangat Besar;Cukup Besar;3.0;5.0;5.0;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-766;1.0;Bekerja (full time / part time);2.0;Tidak;5.0;3500000.0;;;1.0;Instansi pemerintah;Kementerian Perdagangan;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;1.0;Sangat Rendah;2.0;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;5.0;Tinggi;2.0;Rendah;4.0;Tinggi;4;4;3;2;3;4;2;Kurang Besar;Kurang Besar;Cukup Besar;Besar;Cukup Besar;Kurang Besar;Besar;1.0;3.0;3.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak
ID-767;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;2;4;3;3;Besar;Sangat Besar;Besar;Besar;Kurang Besar;Cukup Besar;Cukup Besar;5.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-768;5.0;Tidak kerja tetapi sedang mencari kerja;1.0;Ya;;;;;;;;;;;;;;;;;4.0;Beasiswa PPA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;4;1;3;3;Sangat Besar;Sangat Besar;Cukup Besar;Kurang Besar;Sangat Besar;Cukup Besar;Cukup Besar;3.0;5.0;5.0;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya
ID-769;1.0;Bekerja (full time / part time);1.0;Ya;14.0;5000000.0;;;2.0;BUMN/BUMD;PT. PLN (Persero);;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;1.0;Biaya Sendiri/Keluarga;2.0;Erat;1.0;Setingkat Lebih Tinggi;1.0;1.0;Sangat Rendah;Sangat Rendah;4.0;Tinggi;5.0;Sangat Tinggi;2.0;Rendah;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;5.0;Sangat Tinggi;4.0;Tinggi;1.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3;4;3;4;3;2;2;Cukup Besar;Kurang Besar;Cukup Besar;Kurang Besar;Cukup Besar;Besar;Besar;1.0;1.0;1.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya
ID-770;5.0;Tidak kerja tetapi sedang mencari kerja;2.0;Tidak;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;4;1;2;2;Besar;Sangat Besar;Besar;Kurang Besar;Sangat Besar;Besar;Besar;4.0;4.0;4.0;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya
ID-771;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;4.0;Institut Pertanian Bogor (IPB);2023-07-18 00:00:00;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;4;3;2;4;5;Sangat Besar;Tidak Sama Sekali;Kurang Besar;Cukup Besar;Besar;Kurang Besar;Tidak Sama Sekali;0.0;0.0;;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak
ID-772;1.0;Bekerja (full time / part time);2.0;Tidak;-3.0;4000000.0;;;1.0;Instansi pemerintah;Kementerian Pertahanan;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;1.0;Setingkat Lebih Tinggi;2.0;2.0;Rendah;Rendah;4.0;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3;3;3;2;4;2;3;Cukup Besar;Cukup Besar;Cukup Besar;Besar;Kurang Besar;Besar;Cukup Besar;4.0;2.0;2.0;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-773;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;3.0;Universitas Gadjah Mada (UGM);2023-07-26 00:00:00;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;1;3;3;2;Cukup Besar;Kurang Besar;Cukup Besar;Sangat Besar;Cukup Besar;Cukup Besar;Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak
ID-774;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;5.0;Universitas Airlangga (UNAIR);2023-08-13 00:00:00;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;4;2;2;4;1;Tidak Sama Sekali;Besar;Kurang Besar;Besar;Besar;Kurang Besar;Sangat Besar;0.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-775;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;2.0;Institut Teknologi Bandung (ITB);2023-08-03 00:00:00;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;3;3;4;3;3;Cukup Besar;Besar;Cukup Besar;Cukup Besar;Kurang Besar;Cukup Besar;Cukup Besar;0.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-776;1.0;Bekerja (full time / part time);1.0;Ya;15.0;6500000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;Care International;;;3.0;Multinasional/Internasional;;;;;;1.0;Biaya Sendiri/Keluarga;3.0;Cukup Erat;1.0;Setingkat Lebih Tinggi;1.0;1.0;Sangat Rendah;Sangat Rendah;4.0;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;3.0;Cukup Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;5;3;4;3;3;4;4;Tidak Sama Sekali;Cukup Besar;Kurang Besar;Cukup Besar;Cukup Besar;Kurang Besar;Kurang Besar;1.0;3.0;3.0;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-777;1.0;Bekerja (full time / part time);2.0;Tidak;6.0;5000000.0;;;2.0;BUMN/BUMD;PT. Telkom Indonesia (Persero) Tbk;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;1.0;Biaya Sendiri/Keluarga;2.0;Erat;1.0;Setingkat Lebih Tinggi;1.0;1.0;Sangat Rendah;Sangat Rendah;4.0;Tinggi;4.0;Tinggi;1.0;Sangat Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;2.0;Rendah;5.0;Sangat Tinggi;2.0;Rendah;4.0;Tinggi;2.0;Rendah;1;2;3;4;3;3;3;Sangat Besar;Besar;Cukup Besar;Kurang Besar;Cukup Besar;Cukup Besar;Cukup Besar;2.0;2.0;2.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya
ID-778;1.0;Bekerja (full time / part time);1.0;Ya;-2.0;4000000.0;;;1.0;Instansi pemerintah;Kementerian Perdagangan;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;3.0;Setingkat Lebih Rendah;5.0;5.0;Sangat Tinggi;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;5.0;Sangat Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3;3;3;2;3;3;2;Cukup Besar;Cukup Besar;Cukup Besar;Besar;Cukup Besar;Cukup Besar;Besar;1.0;1.0;1.0;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-779;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;4;3;5;4;Tidak Sama Sekali;Tidak Sama Sekali;Kurang Besar;Kurang Besar;Cukup Besar;Tidak Sama Sekali;Kurang Besar;1.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya
ID-780;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;2.0;Institut Teknologi Bandung (ITB);2023-07-10 00:00:00;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;4;3;4;5;4;Cukup Besar;Sangat Besar;Kurang Besar;Cukup Besar;Kurang Besar;Tidak Sama Sekali;Kurang Besar;0.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-781;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;2;3;2;5;2;Sangat Besar;Kurang Besar;Besar;Cukup Besar;Besar;Tidak Sama Sekali;Besar;2.0;0.0;;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak
